Date;Year;Month;GEO_Type;GEO_Name;Index_NSA;Index_SA_Not_Inflation_Adj;Index_SA;Inflation Factor (2023-12-Price)
01-01-2016;2016;1;State;DC;317,52884;316,9565907;411,769359;1,299
02-01-2016;2016;2;State;DC;318,8517841;317,7820867;413,3914661;1,301
03-01-2016;2016;3;State;DC;320,3339594;318,1641134;412,5950298;1,297
04-01-2016;2016;4;State;DC;321,8991158;318,5415201;411,5081091;1,292
05-01-2016;2016;5;State;DC;323,3945023;318,9774318;411,0993636;1,289
06-01-2016;2016;6;State;DC;324,2985396;319,6107359;410,7752739;1,285
07-01-2016;2016;7;State;DC;324,5212786;320,415791;412,0174933;1,286
08-01-2016;2016;8;State;DC;324,5678728;321,5576814;412,722616;1,284
09-01-2016;2016;9;State;DC;324,4965976;322,4733168;412,8149433;1,280
10-01-2016;2016;10;State;DC;324,6650166;323,5088847;413,1726934;1,277
11-01-2016;2016;11;State;DC;325,4560434;324,9896459;414,5751004;1,276
12-01-2016;2016;12;State;DC;326,8974757;326,5142382;415,4710903;1,272
01-01-2017;2017;1;State;DC;329,0091524;328,4234982;416,2177166;1,267
02-01-2017;2017;2;State;DC;331,2678627;330,1626641;417,7564537;1,265
03-01-2017;2017;3;State;DC;333,3813683;331,1111402;419,1523939;1,266
04-01-2017;2017;4;State;DC;335,899373;332,3690996;420,2262168;1,264
05-01-2017;2017;5;State;DC;338,8593616;334,2339886;422,9113871;1,265
06-01-2017;2017;6;State;DC;341,0078199;336,0578532;424,9422464;1,264
07-01-2017;2017;7;State;DC;341,288175;336,8816563;425,8444104;1,264
08-01-2017;2017;8;State;DC;340,005969;336,7090529;423,9944303;1,259
09-01-2017;2017;9;State;DC;338,4759692;336,2596844;421,2773651;1,253
10-01-2017;2017;10;State;DC;338,0195699;336,7897533;421,6146797;1,252
11-01-2017;2017;11;State;DC;339,2513145;338,8409403;423,0537745;1,249
12-01-2017;2017;12;State;DC;341,1953951;341,0453172;424,9107698;1,246
01-01-2018;2018;1;State;DC;343,108454;342,6897365;425,1512488;1,241
02-01-2018;2018;2;State;DC;345,4905963;344,4633634;426,2041997;1,237
03-01-2018;2018;3;State;DC;348,7367829;346,3755848;428,4877645;1,237
04-01-2018;2018;4;State;DC;351,9277471;348,1496381;429,5636185;1,234
05-01-2018;2018;5;State;DC;353,6694418;348,8153847;429,4154499;1,231
06-01-2018;2018;6;State;DC;353,9539216;348,6615624;428,8396374;1,230
07-01-2018;2018;7;State;DC;353,7492465;348,9666684;428,8800271;1,229
08-01-2018;2018;8;State;DC;353,7919212;350,1260359;429,5371691;1,227
09-01-2018;2018;9;State;DC;354,3231613;351,867605;430,785338;1,224
10-01-2018;2018;10;State;DC;354,9582418;353,6989517;432,016686;1,221
11-01-2018;2018;11;State;DC;354,8825567;354,648103;433,4812569;1,222
12-01-2018;2018;12;State;DC;354,4467911;354,6325432;433,1655661;1,221
01-01-2019;2019;1;State;DC;354,7947488;354,6321717;433,5184212;1,222
02-01-2019;2019;2;State;DC;356,0827103;355,1865729;432,8969121;1,219
03-01-2019;2019;3;State;DC;357,6489785;355,2468475;431,3391388;1,214
04-01-2019;2019;4;State;DC;359,3876811;355,3357414;429,8310464;1,210
05-01-2019;2019;5;State;DC;361,503933;356,46468;431,090257;1,209
06-01-2019;2019;6;State;DC;363,3130792;357,6340037;432,645036;1,210
07-01-2019;2019;7;State;DC;364,0624038;358,9077123;433,1861554;1,207
08-01-2019;2019;8;State;DC;364,126024;360,10988;434,2398904;1,206
09-01-2019;2019;9;State;DC;363,9262839;361,3385257;435,0519795;1,204
10-01-2019;2019;10;State;DC;363,5667253;362,3365118;435,0236212;1,201
11-01-2019;2019;11;State;DC;363,7280633;363,7157477;435,4535553;1,197
12-01-2019;2019;12;State;DC;364,5681998;365,1652834;435,9194986;1,194
01-01-2020;2020;1;State;DC;365,9156755;366,0537315;436,5142607;1,192
02-01-2020;2020;2;State;DC;368,0528983;367,2774646;437,3991459;1,191
03-01-2020;2020;3;State;DC;370,7989601;368,3155908;440,4977422;1,196
04-01-2020;2020;4;State;DC;373,5430724;369,1124052;444,9392183;1,205
05-01-2020;2020;5;State;DC;376,1885652;370,7806325;447,435798;1,207
06-01-2020;2020;6;State;DC;379,0407465;372,737678;447,774261;1,201
07-01-2020;2020;7;State;DC;382,1096164;376,4256211;449,7476823;1,195
08-01-2020;2020;8;State;DC;384,858028;380,4428458;452,8684759;1,190
09-01-2020;2020;9;State;DC;386,3724511;383,6587333;455,668817;1,188
10-01-2020;2020;10;State;DC;386,2806335;385,1749262;456,9457599;1,186
11-01-2020;2020;11;State;DC;385,3898603;385,6853868;456,418397;1,183
12-01-2020;2020;12;State;DC;385,212571;386,2185223;455,1129903;1,178
01-01-2021;2021;1;State;DC;386,9451623;387,3183685;455,5171368;1,176
02-01-2021;2021;2;State;DC;390,9760677;390,2212644;457,0768737;1,171
03-01-2021;2021;3;State;DC;396,8370678;394,1218153;459,3331981;1,165
04-01-2021;2021;4;State;DC;402,9699125;397,9399494;460,5805237;1,157
05-01-2021;2021;5;State;DC;407,5217275;401,4726441;461,726741;1,150
06-01-2021;2021;6;State;DC;409,680787;402,5133998;459,1404549;1,141
07-01-2021;2021;7;State;DC;409,9941049;403,6664614;458,2041907;1,135
08-01-2021;2021;8;State;DC;409,6874189;404,8745193;458,236105;1,132
09-01-2021;2021;9;State;DC;409,2092697;406,4470123;458,1716675;1,127
10-01-2021;2021;10;State;DC;408,8364331;407,8855556;455,5568498;1,117
11-01-2021;2021;11;State;DC;409,5279839;410,1289364;454,1767657;1,107
12-01-2021;2021;12;State;DC;411,6283636;413,0729378;454,1642865;1,099
01-01-2022;2022;1;State;DC;414,1863948;414,7199206;453,4206513;1,093
02-01-2022;2022;2;State;DC;416,5426714;415,7647073;451,1361599;1,085
03-01-2022;2022;3;State;DC;419,0098085;416,0681361;446,7270676;1,074
04-01-2022;2022;4;State;DC;421,2181716;415,7510175;444,5145539;1,069
05-01-2022;2022;5;State;DC;421,8221188;415,3403843;440,1203358;1,060
06-01-2022;2022;6;State;DC;419,9374974;412,2417427;431,4510709;1,047
07-01-2022;2022;7;State;DC;416,0504913;409,4375951;428,5438593;1,047
08-01-2022;2022;8;State;DC;411,5058277;406,6825892;425,3257724;1,046
09-01-2022;2022;9;State;DC;407,1737986;404,5746375;421,5048971;1,042
10-01-2022;2022;10;State;DC;403,3381912;402,6419835;417,347879;1,037
11-01-2022;2022;11;State;DC;400,3357249;401,1735963;414,7328576;1,034
12-01-2022;2022;12;State;DC;398,69763;400,2929433;413,5953171;1,033
01-01-2023;2023;1;State;DC;398,6116123;399,1427629;410,2869092;1,028
02-01-2023;2023;2;State;DC;399,6658902;398,9160083;408,4857375;1,024
03-01-2023;2023;3;State;DC;401,5709815;398,6848354;407,9310722;1,023
04-01-2023;2023;4;State;DC;404,2021401;398,7726756;406,2867071;1,019
05-01-2023;2023;5;State;DC;407,2525471;400,8608277;407,9658947;1,018
06-01-2023;2023;6;State;DC;409,5552673;401,8670757;408,1316456;1,016
07-01-2023;2023;7;State;DC;410,2938619;403,7067721;409,1588306;1,014
08-01-2023;2023;8;State;DC;410,4797814;405,7240599;409,1096542;1,008
09-01-2023;2023;9;State;DC;411,3375281;408,8159541;410,7503557;1,005
10-01-2023;2023;10;State;DC;413,0943649;412,522023;414,1464582;1,004
11-01-2023;2023;11;State;DC;415,1308508;416,1270017;417,0969884;1,002
12-01-2023;2023;12;State;DC;418,091427;419,83141;419,83141;1,000
01-01-1975;1975;1;State;DE;26,42490667;26,28714251;155,1805918;5,903
02-01-1975;1975;2;State;DE;26,65068787;26,56629607;155,9340567;5,870
03-01-1975;1975;3;State;DE;26,89825874;26,8063991;156,7473726;5,847
04-01-1975;1975;4;State;DE;27,17275181;27,07397552;157,7145915;5,825
05-01-1975;1975;5;State;DE;27,46950334;27,32368107;158,8694528;5,814
06-01-1975;1975;6;State;DE;27,74070057;27,55339844;159,0073148;5,771
07-01-1975;1975;7;State;DE;27,92415134;27,72453973;158,5135157;5,717
08-01-1975;1975;8;State;DE;28,03860384;27,88280462;158,8301266;5,696
09-01-1975;1975;9;State;DE;28,13112111;27,98022888;158,2174327;5,655
10-01-1975;1975;10;State;DE;28,22787189;28,02185016;157,5869228;5,624
11-01-1975;1975;11;State;DE;28,37635216;28,16168097;157,2277343;5,583
12-01-1975;1975;12;State;DE;28,58906211;28,38447376;157,6165323;5,553
01-01-1976;1976;1;State;DE;28,80492459;28,65475239;158,5470531;5,533
02-01-1976;1976;2;State;DE;28,95222725;28,8605474;159,4000559;5,523
03-01-1976;1976;3;State;DE;29,00644256;28,90738333;159,3736312;5,513
04-01-1976;1976;4;State;DE;29,03914538;28,93358449;159,2337387;5,503
05-01-1976;1976;5;State;DE;29,0834132;28,92902343;158,3617829;5,474
06-01-1976;1976;6;State;DE;29,096241;28,8997864;157,3646888;5,445
07-01-1976;1976;7;State;DE;29,0806683;28,8727895;156,3902241;5,417
08-01-1976;1976;8;State;DE;29,06515607;28,90365273;155,7377234;5,388
09-01-1976;1976;9;State;DE;29,07309309;28,91714823;154,9989267;5,360
10-01-1976;1976;10;State;DE;29,13961221;28,92693612;154,2480157;5,332
11-01-1976;1976;11;State;DE;29,29974977;29,07809294;154,5202852;5,314
12-01-1976;1976;12;State;DE;29,54268962;29,33127697;155,0650191;5,287
01-01-1977;1977;1;State;DE;29,81969967;29,66423702;156,0237797;5,260
02-01-1977;1977;2;State;DE;30,06612747;29,97092035;156,0418532;5,206
03-01-1977;1977;3;State;DE;30,20326992;30,10012343;155,9257099;5,180
04-01-1977;1977;4;State;DE;30,20290225;30,09311099;154,8501212;5,146
05-01-1977;1977;5;State;DE;30,11696387;29,9570875;153,6380583;5,129
06-01-1977;1977;6;State;DE;30,02989383;29,82713531;152,2130481;5,103
07-01-1977;1977;7;State;DE;30,02029561;29,80570001;151,3531485;5,078
08-01-1977;1977;8;State;DE;30,0942446;29,92702301;151,2230596;5,053
09-01-1977;1977;9;State;DE;30,25694459;30,09464971;151,5739371;5,037
10-01-1977;1977;10;State;DE;30,54446942;30,32153994;151,9729365;5,012
11-01-1977;1977;11;State;DE;30,9093332;30,67549962;152,7550823;4,980
12-01-1977;1977;12;State;DE;31,2617575;31,03804286;153,8161706;4,956
01-01-1978;1978;1;State;DE;31,53394573;31,36954602;154,4672468;4,924
02-01-1978;1978;2;State;DE;31,70649468;31,60609322;154,8909275;4,901
03-01-1978;1978;3;State;DE;31,79749392;31,68890299;154,3169604;4,870
04-01-1978;1978;4;State;DE;31,85499246;31,73919565;153,3524686;4,832
05-01-1978;1978;5;State;DE;31,95140826;31,78179371;152,129838;4,787
06-01-1978;1978;6;State;DE;32,07312788;31,85657366;151,3148041;4,750
07-01-1978;1978;7;State;DE;32,14790652;31,91810203;150,4497505;4,714
08-01-1978;1978;8;State;DE;32,15400071;31,97533389;149,8046819;4,685
09-01-1978;1978;9;State;DE;32,15797829;31,98548643;148,5001963;4,643
10-01-1978;1978;10;State;DE;32,21062732;31,97553736;147,1265478;4,601
11-01-1978;1978;11;State;DE;32,28246016;32,03823868;146,5414798;4,574
12-01-1978;1978;12;State;DE;32,3588799;32,12731409;146,0832284;4,547
01-01-1979;1979;1;State;DE;32,44861141;32,27944315;145,4893407;4,507
02-01-1979;1979;2;State;DE;32,58300327;32,47982622;144,9116547;4,462
03-01-1979;1979;3;State;DE;32,80885698;32,69681217;144,4188724;4,417
04-01-1979;1979;4;State;DE;33,15048793;33,02998185;144,443947;4,373
05-01-1979;1979;5;State;DE;33,58588224;33,40759104;144,458354;4,324
06-01-1979;1979;6;State;DE;34,06159201;33,8316119;144,6709075;4,276
07-01-1979;1979;7;State;DE;34,50473216;34,25808026;144,8891537;4,229
08-01-1979;1979;8;State;DE;34,89822398;34,70430862;145,3823291;4,189
09-01-1979;1979;9;State;DE;35,23193103;35,04295084;145,4197679;4,150
10-01-1979;1979;10;State;DE;35,49646723;35,23739551;144,6710634;4,106
11-01-1979;1979;11;State;DE;35,7763523;35,50569901;144,2381648;4,062
12-01-1979;1979;12;State;DE;36,13682966;35,87822818;144,0457207;4,015
01-01-1980;1980;1;State;DE;36,58566593;36,39492947;144,0595297;3,958
02-01-1980;1980;2;State;DE;37,11914277;37,00160165;144,606943;3,908
03-01-1980;1980;3;State;DE;37,72302931;37,59420224;144,9052333;3,854
04-01-1980;1980;4;State;DE;38,35005752;38,21065032;145,8248776;3,816
05-01-1980;1980;5;State;DE;38,96322296;38,75638607;146,4592919;3,779
06-01-1980;1980;6;State;DE;39,54870201;39,28167355;147,0048783;3,742
07-01-1980;1980;7;State;DE;40,05466027;39,76833553;148,6459497;3,738
08-01-1980;1980;8;State;DE;40,40747072;40,1829427;149,1125252;3,711
09-01-1980;1980;9;State;DE;40,55816823;40,34061871;148,4486687;3,680
10-01-1980;1980;10;State;DE;40,52083278;40,22509057;146,6254417;3,645
11-01-1980;1980;11;State;DE;40,35185907;40,04659142;144,4400085;3,607
12-01-1980;1980;12;State;DE;40,11187916;39,82483153;142,3101636;3,573
01-01-1981;1981;1;State;DE;39,89589503;39,68790095;140,5197467;3,541
02-01-1981;1981;2;State;DE;39,80537171;39,6793244;139,2122043;3,508
03-01-1981;1981;3;State;DE;39,88677293;39,75055653;138,5176786;3,485
04-01-1981;1981;4;State;DE;40,10532029;39,95953249;138,4644891;3,465
05-01-1981;1981;5;State;DE;40,37185917;40,15754455;138,2198508;3,442
06-01-1981;1981;6;State;DE;40,57488991;40,30093269;137,4871885;3,412
07-01-1981;1981;7;State;DE;40,62279951;40,33241356;136,09082;3,374
08-01-1981;1981;8;State;DE;40,51063269;40,28553141;134,9006024;3,349
09-01-1981;1981;9;State;DE;40,31913538;40,10286801;132,9907591;3,316
10-01-1981;1981;10;State;DE;40,19837574;39,90498702;131,9094808;3,306
11-01-1981;1981;11;State;DE;40,26622353;39,96160373;131,5333205;3,291
12-01-1981;1981;12;State;DE;40,48429746;40,19458473;131,8783898;3,281
01-01-1982;1982;1;State;DE;40,77199968;40,55943809;132,6525639;3,271
02-01-1982;1982;2;State;DE;41,10177174;40,97161921;133,5761316;3,260
03-01-1982;1982;3;State;DE;41,4391127;41,29759492;134,6388812;3,260
04-01-1982;1982;4;State;DE;41,72442117;41,57274778;135,1079294;3,250
05-01-1982;1982;5;State;DE;41,92252794;41,69998158;134,2495903;3,219
06-01-1982;1982;6;State;DE;42,0269354;41,74317415;132,8646502;3,183
07-01-1982;1982;7;State;DE;42,07074723;41,77001084;132,2682737;3,167
08-01-1982;1982;8;State;DE;42,13916555;41,90501522;132,4241372;3,160
09-01-1982;1982;9;State;DE;42,2686909;42,0419663;132,8569167;3,160
10-01-1982;1982;10;State;DE;42,44028432;42,13053297;132,5939349;3,147
11-01-1982;1982;11;State;DE;42,64570531;42,32308434;133,3358541;3,150
12-01-1982;1982;12;State;DE;42,86954503;42,5627631;134,5026879;3,160
01-01-1983;1983;1;State;DE;43,08579122;42,86116686;135,1689722;3,154
02-01-1983;1983;2;State;DE;43,29244546;43,15535605;135,9578667;3,150
03-01-1983;1983;3;State;DE;43,52372179;43,37508491;136,5108101;3,147
04-01-1983;1983;4;State;DE;43,80689212;43,64764866;136,3953678;3,125
05-01-1983;1983;5;State;DE;44,1672186;43,93275619;136,732732;3,112
06-01-1983;1983;6;State;DE;44,5800414;44,27904186;137,5331986;3,106
07-01-1983;1983;7;State;DE;44,9596072;44,63822015;138,0931199;3,094
08-01-1983;1983;8;State;DE;45,28611595;45,03447923;138,9014504;3,084
09-01-1983;1983;9;State;DE;45,60320599;45,35859543;139,4831023;3,075
10-01-1983;1983;10;State;DE;45,92435488;45,589175;139,6358439;3,063
11-01-1983;1983;11;State;DE;46,20066146;45,85114671;140,0215108;3,054
12-01-1983;1983;12;State;DE;46,40397795;46,07190296;140,279403;3,045
01-01-1984;1984;1;State;DE;46,60805258;46,36506518;140,2041425;3,024
02-01-1984;1984;2;State;DE;46,8709059;46,72248496;140,5964274;3,009
03-01-1984;1984;3;State;DE;47,15539609;46,99435676;141,0022516;3,000
04-01-1984;1984;4;State;DE;47,4372257;47,26478554;141,2645152;2,989
05-01-1984;1984;5;State;DE;47,74951837;47,49603932;141,6813736;2,983
06-01-1984;1984;6;State;DE;48,1254414;47,80050372;142,3145913;2,977
07-01-1984;1984;7;State;DE;48,5165845;48,16977092;142,8629339;2,966
08-01-1984;1984;8;State;DE;48,82248281;48,55119596;143,580396;2,957
09-01-1984;1984;9;State;DE;49,03149;48,76849047;143,8097544;2,949
10-01-1984;1984;10;State;DE;49,20120473;48,84210868;143,47869;2,938
11-01-1984;1984;11;State;DE;49,38702301;49,01340298;143,7084146;2,932
12-01-1984;1984;12;State;DE;49,66499018;49,30957876;144,3027295;2,926
01-01-1985;1985;1;State;DE;50,09716048;49,83598291;145,5672756;2,921
02-01-1985;1985;2;State;DE;50,62290436;50,46260235;146,5656141;2,904
03-01-1985;1985;3;State;DE;51,12427531;50,94968193;147,2875159;2,891
04-01-1985;1985;4;State;DE;51,56248664;51,37505062;148,2395876;2,885
05-01-1985;1985;5;State;DE;51,95309523;51,67730133;148,8335202;2,880
06-01-1985;1985;6;State;DE;52,26147489;51,9086112;149,0824971;2,872
07-01-1985;1985;7;State;DE;52,46767719;52,09261984;149,3331442;2,867
08-01-1985;1985;8;State;DE;52,69375351;52,4009556;149,9386083;2,861
09-01-1985;1985;9;State;DE;52,99359576;52,70934395;150,5419822;2,856
10-01-1985;1985;10;State;DE;53,35787976;52,9684461;150,7242764;2,846
11-01-1985;1985;11;State;DE;53,83585039;53,42857432;151,3361917;2,832
12-01-1985;1985;12;State;DE;54,37255923;53,98345971;152,2096924;2,820
01-01-1986;1986;1;State;DE;54,87836076;54,59225679;153,3659922;2,809
02-01-1986;1986;2;State;DE;55,3783988;55,20303812;155,364598;2,814
03-01-1986;1986;3;State;DE;55,86331957;55,67254193;157,5476805;2,830
04-01-1986;1986;4;State;DE;56,38090899;56,17595737;159,5572901;2,840
05-01-1986;1986;5;State;DE;57,03526157;56,73248907;160,694515;2,832
06-01-1986;1986;6;State;DE;57,80686786;57,41656218;162,0375159;2,822
07-01-1986;1986;7;State;DE;58,65483457;58,23554928;164,198721;2,820
08-01-1986;1986;8;State;DE;59,49281128;59,16223372;166,6593646;2,817
09-01-1986;1986;9;State;DE;60,10268413;59,78029989;167,788085;2,807
10-01-1986;1986;10;State;DE;60,52342619;60,08169472;168,3279727;2,802
11-01-1986;1986;11;State;DE;61,04691156;60,58508283;169,4307939;2,797
12-01-1986;1986;12;State;DE;61,7460248;61,30415947;170,8228231;2,786
01-01-1987;1987;1;State;DE;62,42934626;62,10387576;172,1191635;2,771
02-01-1987;1987;2;State;DE;62,89565297;62,69648812;173,1398849;2,762
03-01-1987;1987;3;State;DE;63,22905375;63,01312162;173,3939144;2,752
04-01-1987;1987;4;State;DE;63,68146649;63,44997659;173,8214079;2,740
05-01-1987;1987;5;State;DE;64,36298308;64,02131113;174,9209526;2,732
06-01-1987;1987;6;State;DE;65,20518409;64,7649258;176,1731517;2,720
07-01-1987;1987;7;State;DE;66,07857375;65,60622096;177,9911764;2,713
08-01-1987;1987;8;State;DE;66,85846868;66,48696317;179,5915834;2,701
09-01-1987;1987;9;State;DE;67,4626484;67,10078611;180,6175319;2,692
10-01-1987;1987;10;State;DE;68,00543199;67,50909285;181,2425421;2,685
11-01-1987;1987;11;State;DE;68,55413505;68,03551307;182,0227069;2,675
12-01-1987;1987;12;State;DE;68,96465472;68,47113159;182,8712293;2,671
01-01-1988;1988;1;State;DE;69,26344855;68,90234913;183,3883541;2,662
02-01-1988;1988;2;State;DE;69,57666881;69,35634797;184,2789809;2,657
03-01-1988;1988;3;State;DE;70,01857172;69,77945273;184,9257322;2,650
04-01-1988;1988;4;State;DE;70,6310886;70,37433596;185,3883382;2,634
05-01-1988;1988;5;State;DE;71,36083495;70,98201487;186,5117382;2,628
06-01-1988;1988;6;State;DE;72,18598419;71,6985924;187,5963289;2,616
07-01-1988;1988;7;State;DE;73,07289682;72,55054615;189,0244786;2,605
08-01-1988;1988;8;State;DE;73,88612461;73,47556921;190,6302033;2,594
09-01-1988;1988;9;State;DE;74,59714613;74,19701512;191,6965259;2,584
10-01-1988;1988;10;State;DE;75,28209425;74,73264616;192,4362522;2,575
11-01-1988;1988;11;State;DE;75,8511753;75,27735022;193,1943447;2,566
12-01-1988;1988;12;State;DE;76,26732043;75,72153803;193,690299;2,558
01-01-1989;1989;1;State;DE;76,71162489;76,31169499;194,3945985;2,547
02-01-1989;1989;2;State;DE;77,27932205;77,03461005;195,5906215;2,539
03-01-1989;1989;3;State;DE;77,94029914;77,67412698;196,2460337;2,527
04-01-1989;1989;4;State;DE;78,69429056;78,40822704;196,6524194;2,508
05-01-1989;1989;5;State;DE;79,44533115;79,02359413;197,2344584;2,496
06-01-1989;1989;6;State;DE;80,07535737;79,53469728;197,8702781;2,488
07-01-1989;1989;7;State;DE;80,53535625;79,95966155;198,2884002;2,480
08-01-1989;1989;8;State;DE;80,74266089;80,29400632;199,1175269;2,480
09-01-1989;1989;9;State;DE;80,73036767;80,29733898;198,6471237;2,474
10-01-1989;1989;10;State;DE;80,76155963;80,17211956;197,3883615;2,462
11-01-1989;1989;11;State;DE;81,07651151;80,46315588;197,3181547;2,452
12-01-1989;1989;12;State;DE;81,67903169;81,09452229;198,2366192;2,445
01-01-1990;1990;1;State;DE;82,3481299;81,88052627;198,274176;2,422
02-01-1990;1990;2;State;DE;82,76410366;82,38031511;198,7051816;2,412
03-01-1990;1990;3;State;DE;82,88419319;82,43272841;197,9039303;2,401
04-01-1990;1990;4;State;DE;82,91177368;82,49486735;197,5921671;2,395
05-01-1990;1990;5;State;DE;82,96318715;82,50214925;197,3034745;2,391
06-01-1990;1990;6;State;DE;82,95294306;82,42796024;195,9120346;2,377
07-01-1990;1990;7;State;DE;82,71655733;82,21001596;194,4956686;2,366
08-01-1990;1990;8;State;DE;82,43756763;82,09531338;192,6008453;2,346
09-01-1990;1990;9;State;DE;82,39821328;82,11163977;191,3306557;2,330
10-01-1990;1990;10;State;DE;82,4328018;81,92448373;189,6066638;2,314
11-01-1990;1990;11;State;DE;82,36021538;81,83411697;188,9725426;2,309
12-01-1990;1990;12;State;DE;82,30892622;81,68662301;187,9291458;2,301
01-01-1991;1991;1;State;DE;82,38439097;81,89904207;187,7184413;2,292
02-01-1991;1991;2;State;DE;82,47171417;82,11901127;188,0829954;2,290
03-01-1991;1991;3;State;DE;82,49436706;82,08485211;188,0047582;2,290
04-01-1991;1991;4;State;DE;82,58538928;82,19580042;187,8408276;2,285
05-01-1991;1991;5;State;DE;82,7825057;82,3303695;187,454594;2,277
06-01-1991;1991;6;State;DE;83,02674579;82,50996462;187,3109669;2,270
07-01-1991;1991;7;State;DE;83,19220112;82,66591282;187,3894218;2,267
08-01-1991;1991;8;State;DE;83,07288047;82,70313804;186,9248334;2,260
09-01-1991;1991;9;State;DE;82,756778;82,43264886;185,7694954;2,254
10-01-1991;1991;10;State;DE;82,69160938;82,1419696;184,8445771;2,250
11-01-1991;1991;11;State;DE;82,92474134;82,33809493;184,479159;2,241
12-01-1991;1991;12;State;DE;83,11681038;82,47473899;184,2504766;2,234
01-01-1992;1992;1;State;DE;83,03783957;82,5688314;184,327304;2,232
02-01-1992;1992;2;State;DE;82,87587068;82,59720798;183,9915381;2,228
03-01-1992;1992;3;State;DE;83,04358116;82,72523116;183,6143301;2,220
04-01-1992;1992;4;State;DE;83,29344135;82,96086207;183,7410508;2,215
05-01-1992;1992;5;State;DE;83,09889439;82,65392682;182,6681365;2,210
06-01-1992;1992;6;State;DE;82,52166713;81,99189127;180,6876552;2,204
07-01-1992;1992;7;State;DE;81,9985165;81,43823196;178,9566022;2,197
08-01-1992;1992;8;State;DE;81,90018092;81,48661076;178,6813862;2,193
09-01-1992;1992;9;State;DE;82,17296475;81,7722033;178,9263897;2,188
10-01-1992;1992;10;State;DE;82,62189732;82,01676429;178,701622;2,179
11-01-1992;1992;11;State;DE;83,08408593;82,41753252;179,0693443;2,173
12-01-1992;1992;12;State;DE;83,20834064;82,57042371;179,1493869;2,170
01-01-1993;1993;1;State;DE;82,89568349;82,47894935;178,3243402;2,162
02-01-1993;1993;2;State;DE;82,41263487;82,22452462;177,4015666;2,158
03-01-1993;1993;3;State;DE;82,13464323;81,96359166;176,591788;2,155
04-01-1993;1993;4;State;DE;82,13204776;81,90443071;175,8507493;2,147
05-01-1993;1993;5;State;DE;82,19798185;81,77983282;175,0961799;2,141
06-01-1993;1993;6;State;DE;82,31728351;81,74512634;174,9005807;2,140
07-01-1993;1993;7;State;DE;82,37678203;81,73769394;174,6426235;2,137
08-01-1993;1993;8;State;DE;82,28086725;81,75616526;174,3201794;2,132
09-01-1993;1993;9;State;DE;82,22774509;81,69321679;173,9457044;2,129
10-01-1993;1993;10;State;DE;82,14856648;81,48622798;172,7899794;2,120
11-01-1993;1993;11;State;DE;81,87417428;81,18779472;171,685494;2,115
12-01-1993;1993;12;State;DE;81,43215742;80,86937893;170,661475;2,110
01-01-1994;1994;1;State;DE;81,0812258;80,77143921;170,4547894;2,110
02-01-1994;1994;2;State;DE;81,02913849;80,92620792;170,3157415;2,105
03-01-1994;1994;3;State;DE;81,24052356;81,18037728;170,3860778;2,099
04-01-1994;1994;4;State;DE;81,70302096;81,56725304;171,081772;2,097
05-01-1994;1994;5;State;DE;82,33031486;81,91192551;171,4552658;2,093
06-01-1994;1994;6;State;DE;82,83960659;82,19054767;171,573185;2,088
07-01-1994;1994;7;State;DE;82,97865155;82,25686444;171,1330784;2,080
08-01-1994;1994;8;State;DE;82,86266978;82,22053805;170,3686803;2,072
09-01-1994;1994;9;State;DE;82,82220029;82,15630584;169,8935176;2,068
10-01-1994;1994;10;State;DE;82,92640295;82,23887433;169,950432;2,067
11-01-1994;1994;11;State;DE;82,97573705;82,31556671;169,6546909;2,061
12-01-1994;1994;12;State;DE;82,8598482;82,36959376;169,4267363;2,057
01-01-1995;1995;1;State;DE;82,66645945;82,42128918;169,0824828;2,051
02-01-1995;1995;2;State;DE;82,4915222;82,43379474;168,6598718;2,046
03-01-1995;1995;3;State;DE;82,34171881;82,34886762;168,1518127;2,042
04-01-1995;1995;4;State;DE;82,20168256;82,12059512;167,0229037;2,034
05-01-1995;1995;5;State;DE;82,19420769;81,76694584;165,9756107;2,030
06-01-1995;1995;6;State;DE;82,45954792;81,75433472;165,6233386;2,026
07-01-1995;1995;7;State;DE;82,77633086;81,98376063;165,8704471;2,023
08-01-1995;1995;8;State;DE;82,94048897;82,18164649;165,9445775;2,019
09-01-1995;1995;9;State;DE;82,87407752;82,10801669;165,5793161;2,017
10-01-1995;1995;10;State;DE;82,73718604;82,06304132;165,0573779;2,011
11-01-1995;1995;11;State;DE;82,71078801;82,13959353;164,9963721;2,009
12-01-1995;1995;12;State;DE;82,6125703;82,21901126;164,9412734;2,006
01-01-1996;1996;1;State;DE;82,43968522;82,26764586;164,185375;1,996
02-01-1996;1996;2;State;DE;82,35011677;82,34076003;164,0132318;1,992
03-01-1996;1996;3;State;DE;82,40418092;82,42615024;163,6553986;1,985
04-01-1996;1996;4;State;DE;82,55410826;82,45737349;163,0881128;1,978
05-01-1996;1996;5;State;DE;82,85545673;82,38958403;162,6414639;1,974
06-01-1996;1996;6;State;DE;83,35086964;82,57592916;162,6972401;1,970
07-01-1996;1996;7;State;DE;83,8564587;82,98341929;163,1876869;1,967
08-01-1996;1996;8;State;DE;84,21317366;83,34830614;163,6967095;1,964
09-01-1996;1996;9;State;DE;84,38398149;83,5607596;163,5936337;1,958
10-01-1996;1996;10;State;DE;84,34206161;83,68171349;163,3126396;1,952
